transaction_id,date,year,month,quarter,customer_id,vehicle_platform,build_category,region,gear_category,brand,units_sold,unit_price,total_revenue,customer_age_bracket,purchase_channel,event_influence
TXN-002642,2024-06-04,2024,6,Q2,CUST-00693,Toyota 4Runner,expedition,Pacific_Northwest,recovery,ARB,1,1245.38,1245.38,26-35,online,None
TXN-000497,2024-06-05,2024,6,Q2,CUST-00039,RAM 2500,expedition,Southeast,protection,Addictive Desert Designs,2,2359.69,4719.38,46-55,in_store,None
TXN-001856,2024-06-05,2024,6,Q2,CUST-00632,Toyota Land Cruiser,expedition,Pacific_Northwest,water_systems,Sawyer,1,425.56,425.56,36-45,dealer,None
TXN-002587,2024-06-05,2024,6,Q2,CUST-00701,Jeep Gladiator,mid,Pacific_Northwest,wheels_tires,Nitto,1,1705.58,1705.58,18-25,online,None
TXN-002401,2024-06-05,2024,6,Q2,CUST-00388,Toyota 4Runner,expedition,Rocky_Mountain,shelter,Front Runner,2,2541.78,5083.56,36-45,online,None
TXN-002827,2024-06-06,2024,6,Q2,CUST-00939,RAM 2500,expedition,Southeast,water_systems,National Luna,1,897.87,897.87,36-45,event,None
TXN-000735,2024-06-06,2024,6,Q2,CUST-00132,Jeep Gladiator,mid,Pacific_Northwest,power,Victron,1,706.44,706.44,26-35,online,None
TXN-000223,2024-06-06,2024,6,Q2,CUST-00305,RAM 2500,expedition,Pacific_Northwest,protection,Metalmil,1,3724.91,3724.91,26-35,online,None
TXN-001775,2024-06-06,2024,6,Q2,CUST-00639,Jeep Gladiator,mid,Texas_Mexico_Border,power,Battle Born,1,658.54,658.54,46-55,online,None
TXN-001088,2024-06-07,2024,6,Q2,CUST-00304,Jeep Gladiator,mid,Pacific_Northwest,wheels_tires,Nitto,1,2183.39,2183.39,46-55,in_store,None
TXN-002141,2024-06-08,2024,6,Q2,CUST-00368,Jeep Wrangler,entry,Rocky_Mountain,recovery,ARB,2,299.93,599.86,46-55,event,None
TXN-001175,2024-06-08,2024,6,Q2,CUST-00192,Ford Bronco,mid,Rocky_Mountain,protection,Frontrunner,2,1207.85,2415.7,26-35,online,None
TXN-003120,2024-06-08,2024,6,Q2,CUST-00880,Toyota 4Runner,expedition,Pacific_Northwest,wheels_tires,BFGoodrich,4,3095.56,12382.24,46-55,online,None
TXN-000413,2024-06-09,2024,6,Q2,CUST-01125,Toyota 4Runner,expedition,Rocky_Mountain,water_systems,Sawyer,1,414.8,414.8,26-35,online,None
TXN-001942,2024-06-09,2024,6,Q2,CUST-01181,Toyota 4Runner,expedition,Southeast,shelter,Front Runner,2,1246.59,2493.18,36-45,online,None
TXN-003084,2024-06-09,2024,6,Q2,CUST-00236,Toyota 4Runner,expedition,Texas_Mexico_Border,wheels_tires,Falken,1,5661.99,5661.99,26-35,in_store,None
TXN-002430,2024-06-09,2024,6,Q2,CUST-00341,Ford Bronco,mid,Rocky_Mountain,protection,Addictive Desert Designs,1,538.98,538.98,36-45,online,None
TXN-000117,2024-06-09,2024,6,Q2,CUST-00293,Toyota 4Runner,expedition,Rocky_Mountain,lighting,Diode Dynamics,1,1281.21,1281.21,46-55,dealer,None
TXN-001275,2024-06-09,2024,6,Q2,CUST-00868,Toyota 4Runner,expedition,Pacific_Northwest,power,Redarc,1,838.76,838.76,46-55,online,None
TXN-000967,2024-06-10,2024,6,Q2,CUST-00589,Toyota 4Runner,expedition,Pacific_Northwest,wheels_tires,Method Race Wheels,2,3936.42,7872.84,36-45,online,None
TXN-003236,2024-06-10,2024,6,Q2,CUST-00222,Toyota 4Runner,expedition,Southeast,navigation,Garmin,1,1006.24,1006.24,36-45,in_store,None
TXN-001098,2024-06-10,2024,6,Q2,CUST-00101,Jeep Gladiator,mid,Pacific_Northwest,communication,Iridium,2,277.47,554.94,36-45,online,None
TXN-000318,2024-06-10,2024,6,Q2,CUST-00359,Ford F-150 Raptor,baja_prerunner,Southwest,protection,Fab Fours,1,5126.03,5126.03,46-55,online,None
TXN-000511,2024-06-10,2024,6,Q2,CUST-00590,Toyota Land Cruiser,expedition,Pacific_Northwest,lighting,Baja Designs,2,609.6,1219.2,46-55,event,None
TXN-002549,2024-06-10,2024,6,Q2,CUST-00739,Jeep Wrangler,entry,Southwest,recovery,Smittybilt,1,232.11,232.11,26-35,dealer,None
TXN-001090,2024-06-11,2024,6,Q2,CUST-00997,Ford Bronco,mid,Pacific_Northwest,protection,Fab Fours,4,933.92,3735.68,36-45,online,None
TXN-002828,2024-06-11,2024,6,Q2,CUST-00706,Jeep Wrangler,entry,Texas_Mexico_Border,lighting,Baja Designs,1,130.75,130.75,26-35,online,None
TXN-001993,2024-06-11,2024,6,Q2,CUST-00103,RAM 2500,expedition,Rocky_Mountain,wheels_tires,Falken,4,2950.33,11801.32,46-55,dealer,None
TXN-002803,2024-06-11,2024,6,Q2,CUST-00528,Toyota Tacoma,mid,Southeast,power,Battle Born,1,1050.51,1050.51,36-45,in_store,None
TXN-000096,2024-06-11,2024,6,Q2,CUST-00234,Toyota Tacoma,mid,Southeast,protection,Addictive Desert Designs,2,788.04,1576.08,46-55,in_store,None
TXN-003495,2024-06-12,2024,6,Q2,CUST-00779,Jeep Wrangler,entry,Rocky_Mountain,power,Goal Zero,3,391.85,1175.55,46-55,online,None
TXN-002020,2024-06-13,2024,6,Q2,CUST-00851,Ford Bronco,mid,Rocky_Mountain,protection,ARB,1,1766.6,1766.6,36-45,dealer,None
TXN-002450,2024-06-13,2024,6,Q2,CUST-00171,RAM 2500,expedition,Southeast,water_systems,ARB,1,1161.24,1161.24,46-55,dealer,None
TXN-000115,2024-06-13,2024,6,Q2,CUST-00170,RAM 2500,expedition,Pacific_Northwest,power,Jackery,1,2143.31,2143.31,55+,online,None
TXN-000637,2024-06-13,2024,6,Q2,CUST-00642,Ford F-150 Raptor,baja_prerunner,Texas_Mexico_Border,power,Victron,3,1642.46,4927.38,26-35,online,None
TXN-002640,2024-06-13,2024,6,Q2,CUST-00055,Jeep Gladiator,mid,Pacific_Northwest,recovery,Factor 55,4,747.07,2988.28,26-35,online,None
TXN-003204,2024-06-14,2024,6,Q2,CUST-00052,Toyota Tacoma,mid,Southeast,lighting,Rigid Industries,2,372.17,744.34,36-45,dealer,None
TXN-001247,2024-06-14,2024,6,Q2,CUST-00973,Ford Bronco,mid,Pacific_Northwest,lighting,KC HiLiTES,2,514.77,1029.54,46-55,online,None
TXN-001718,2024-06-15,2024,6,Q2,CUST-00874,Toyota 4Runner,expedition,Pacific_Northwest,recovery,ARB,2,893.32,1786.64,46-55,in_store,None
TXN-000061,2024-06-16,2024,6,Q2,CUST-00233,Jeep Wrangler,entry,Pacific_Northwest,recovery,Smittybilt,2,265.68,531.36,26-35,dealer,None
TXN-001048,2024-06-16,2024,6,Q2,CUST-00069,RAM 2500,expedition,Pacific_Northwest,suspension,Old Man Emu,3,2604.86,7814.58,36-45,online,None
TXN-000118,2024-06-16,2024,6,Q2,CUST-00910,Custom Trophy Truck,baja_prerunner,Southwest,protection,Frontrunner,1,2920.63,2920.63,36-45,online,None
TXN-003356,2024-06-17,2024,6,Q2,CUST-00428,RAM 2500,expedition,Rocky_Mountain,water_systems,Sawyer,1,1086.81,1086.81,46-55,online,None
TXN-001367,2024-06-18,2024,6,Q2,CUST-00365,Land Rover Defender,expedition,Southeast,power,Victron,2,923.2,1846.4,18-25,in_store,None
TXN-001617,2024-06-18,2024,6,Q2,CUST-00503,Nissan Frontier Pro-4X,baja_prerunner,Texas_Mexico_Border,shelter,iKamper,1,1671.47,1671.47,46-55,online,None
TXN-002970,2024-06-19,2024,6,Q2,CUST-00381,Ford Bronco,mid,Southeast,lighting,Baja Designs,3,266.96,800.88,46-55,event,None
TXN-000856,2024-06-19,2024,6,Q2,CUST-00350,Land Rover Defender,expedition,Rocky_Mountain,water_systems,Dometic,1,877.64,877.64,36-45,online,None
TXN-000240,2024-06-19,2024,6,Q2,CUST-01109,Jeep Gladiator,mid,Pacific_Northwest,water_systems,ARB,1,393.76,393.76,26-35,online,None
TXN-000551,2024-06-20,2024,6,Q2,CUST-01052,RAM 2500,expedition,Pacific_Northwest,recovery,ARB,1,1130.19,1130.19,36-45,dealer,None
TXN-000518,2024-06-20,2024,6,Q2,CUST-00084,RAM 1500 TRX,baja_prerunner,Southwest,shelter,iKamper,2,1541.93,3083.86,55+,dealer,None
TXN-001346,2024-06-20,2024,6,Q2,CUST-00332,RAM 2500,expedition,Pacific_Northwest,water_systems,ARB,2,501.82,1003.64,46-55,online,None
TXN-003233,2024-06-21,2024,6,Q2,CUST-01046,Ford Bronco,mid,Pacific_Northwest,shelter,Front Runner,2,1127.25,2254.5,36-45,online,None
TXN-002457,2024-06-21,2024,6,Q2,CUST-01158,Custom Trophy Truck,baja_prerunner,Southwest,water_systems,National Luna,1,607.98,607.98,46-55,dealer,None
TXN-002896,2024-06-21,2024,6,Q2,CUST-00267,Toyota 4Runner,expedition,Rocky_Mountain,shelter,Front Runner,2,1294.97,2589.94,46-55,online,None
TXN-002769,2024-06-21,2024,6,Q2,CUST-00117,Toyota Tacoma,mid,Pacific_Northwest,recovery,Viair,2,399.75,799.5,55+,dealer,None
TXN-000106,2024-06-21,2024,6,Q2,CUST-00513,RAM 2500,expedition,Pacific_Northwest,navigation,Magellan,1,529.65,529.65,26-35,online,None
TXN-001131,2024-06-22,2024,6,Q2,CUST-00922,Toyota Tundra TRD Pro,baja_prerunner,Texas_Mexico_Border,shelter,Tepui,2,1495.53,2991.06,55+,online,None
TXN-002512,2024-06-22,2024,6,Q2,CUST-00422,RAM 2500,expedition,Rocky_Mountain,communication,Iridium,3,495.71,1487.13,26-35,online,None
TXN-001215,2024-06-22,2024,6,Q2,CUST-00756,Ford Bronco,mid,Rocky_Mountain,suspension,King,1,1676.03,1676.03,46-55,in_store,None
TXN-002355,2024-06-22,2024,6,Q2,CUST-01026,RAM 2500,expedition,Pacific_Northwest,protection,ARB,1,2621.01,2621.01,55+,in_store,None
TXN-000643,2024-06-23,2024,6,Q2,CUST-01179,Ford Bronco,mid,Pacific_Northwest,communication,Midland,2,218.48,436.96,46-55,online,None
TXN-002721,2024-06-23,2024,6,Q2,CUST-00710,Toyota Tacoma,mid,Pacific_Northwest,communication,Iridium,2,292.87,585.74,36-45,online,None
TXN-002883,2024-06-23,2024,6,Q2,CUST-00487,Ford Bronco,mid,Southeast,recovery,Viair,1,569.18,569.18,26-35,in_store,None
TXN-000519,2024-06-23,2024,6,Q2,CUST-00418,Toyota Land Cruiser,expedition,Rocky_Mountain,wheels_tires,Nitto,1,4879.06,4879.06,26-35,online,None
TXN-001809,2024-06-23,2024,6,Q2,CUST-00729,RAM 2500,expedition,Southwest,communication,Uniden,1,436.05,436.05,46-55,in_store,None
TXN-001889,2024-06-23,2024,6,Q2,CUST-00175,Toyota Tacoma,mid,Pacific_Northwest,lighting,KC HiLiTES,1,214.57,214.57,26-35,in_store,None
TXN-000846,2024-06-23,2024,6,Q2,CUST-00709,Jeep Gladiator,mid,Pacific_Northwest,lighting,Diode Dynamics,2,306.81,613.62,46-55,dealer,None
TXN-002270,2024-06-24,2024,6,Q2,CUST-00552,Toyota Tacoma,mid,Pacific_Northwest,shelter,Front Runner,1,606.82,606.82,26-35,event,None
TXN-000545,2024-06-24,2024,6,Q2,CUST-00259,RAM 2500,expedition,Rocky_Mountain,communication,Uniden,1,783.69,783.69,36-45,event,None
TXN-000368,2024-06-24,2024,6,Q2,CUST-00112,Toyota 4Runner,expedition,Southeast,communication,Midland,2,440.39,880.78,46-55,in_store,None
TXN-001529,2024-06-24,2024,6,Q2,CUST-00327,Toyota Land Cruiser,expedition,Pacific_Northwest,navigation,Gaia GPS,2,634.76,1269.52,36-45,in_store,None
TXN-000576,2024-06-24,2024,6,Q2,CUST-00842,Toyota Tacoma,mid,Southwest,lighting,Rigid Industries,2,376.95,753.9,36-45,in_store,None
TXN-002777,2024-06-25,2024,6,Q2,CUST-00396,Toyota 4Runner,expedition,Texas_Mexico_Border,shelter,ARB,1,1614.34,1614.34,36-45,online,None
TXN-001799,2024-06-25,2024,6,Q2,CUST-00363,Ford Bronco,mid,Texas_Mexico_Border,water_systems,National Luna,2,159.25,318.5,26-35,online,None
TXN-001749,2024-06-25,2024,6,Q2,CUST-01195,Ford Bronco,mid,Pacific_Northwest,shelter,Cascadia Vehicle Tents,1,1201.16,1201.16,26-35,event,None
TXN-001418,2024-06-25,2024,6,Q2,CUST-00341,Toyota Land Cruiser,expedition,Southwest,navigation,Magellan,2,664.47,1328.94,26-35,in_store,None
TXN-001180,2024-06-26,2024,6,Q2,CUST-00577,Toyota 4Runner,expedition,Pacific_Northwest,power,Jackery,2,1529.33,3058.66,55+,online,None
TXN-000016,2024-06-26,2024,6,Q2,CUST-00121,Toyota 4Runner,expedition,Southeast,lighting,Baja Designs,1,934.21,934.21,26-35,online,None
TXN-002340,2024-06-26,2024,6,Q2,CUST-00708,Jeep Wrangler,entry,Pacific_Northwest,navigation,Gaia GPS,1,245.6,245.6,36-45,dealer,None
TXN-001679,2024-06-26,2024,6,Q2,CUST-00278,Jeep Wrangler,entry,Southwest,protection,ARB,1,356.6,356.6,46-55,event,None
TXN-003128,2024-06-26,2024,6,Q2,CUST-00100,Jeep Wrangler,entry,Southeast,lighting,KC HiLiTES,1,87.1,87.1,55+,online,None
TXN-002579,2024-06-27,2024,6,Q2,CUST-00570,Toyota 4Runner,expedition,Pacific_Northwest,wheels_tires,Method Race Wheels,2,2099.58,4199.16,26-35,online,None
TXN-000617,2024-06-27,2024,6,Q2,CUST-00470,Land Rover Defender,expedition,Rocky_Mountain,suspension,Old Man Emu,2,2744.68,5489.36,46-55,event,None
TXN-003039,2024-06-28,2024,6,Q2,CUST-00783,Chevy Colorado ZR2 Baja,baja_prerunner,Southwest,navigation,Garmin,1,911.87,911.87,55+,online,None
TXN-002055,2024-06-28,2024,6,Q2,CUST-00869,Jeep Gladiator,mid,Pacific_Northwest,recovery,Smittybilt,1,317.92,317.92,36-45,dealer,None
TXN-002380,2024-06-28,2024,6,Q2,CUST-00956,Toyota Land Cruiser,expedition,Southeast,wheels_tires,Method Race Wheels,1,4725.16,4725.16,36-45,online,None
TXN-001690,2024-06-29,2024,6,Q2,CUST-00016,Toyota 4Runner,expedition,Texas_Mexico_Border,navigation,Garmin,2,512.57,1025.14,26-35,online,None
TXN-003117,2024-06-29,2024,6,Q2,CUST-00236,Jeep Wrangler,entry,Rocky_Mountain,lighting,KC HiLiTES,3,145.95,437.85,46-55,in_store,None
TXN-002793,2024-06-29,2024,6,Q2,CUST-00626,RAM 2500,expedition,Southeast,navigation,OnX Offroad,1,849.45,849.45,46-55,online,None
TXN-000818,2024-06-29,2024,6,Q2,CUST-00456,Toyota Tacoma,mid,Pacific_Northwest,recovery,Smittybilt,2,369.88,739.76,36-45,in_store,None
TXN-003205,2024-06-30,2024,6,Q2,CUST-00856,Jeep Wrangler,entry,Texas_Mexico_Border,power,Battle Born,1,438.69,438.69,36-45,online,None
TXN-000532,2024-06-30,2024,6,Q2,CUST-00017,Toyota Land Cruiser,expedition,Pacific_Northwest,water_systems,National Luna,1,812.49,812.49,46-55,in_store,None
TXN-000201,2024-06-30,2024,6,Q2,CUST-00212,Toyota Tacoma,mid,Southwest,protection,Metalmil,1,797.63,797.63,26-35,event,None
TXN-001323,2024-06-30,2024,6,Q2,CUST-00549,Ford Bronco,mid,Pacific_Northwest,recovery,Warn,1,672.59,672.59,55+,online,None
TXN-002839,2024-06-30,2024,6,Q2,CUST-00161,Toyota Tacoma,mid,Pacific_Northwest,navigation,Magellan,1,373.81,373.81,46-55,event,None
TXN-000524,2024-07-01,2024,7,Q3,CUST-00083,RAM 2500,expedition,Pacific_Northwest,lighting,Diode Dynamics,2,1075.25,2150.5,36-45,online,None
TXN-000291,2024-07-01,2024,7,Q3,CUST-01093,Jeep Wrangler,entry,Pacific_Northwest,power,Victron,1,183.58,183.58,55+,event,None
TXN-003481,2024-07-01,2024,7,Q3,CUST-00225,Jeep Wrangler,entry,Southwest,recovery,Warn,1,276.64,276.64,26-35,event,None
TXN-003437,2024-07-02,2024,7,Q3,CUST-00965,Toyota Land Cruiser,expedition,Southeast,wheels_tires,Nitto,2,3042.83,6085.66,26-35,in_store,None
TXN-002613,2024-07-02,2024,7,Q3,CUST-00057,Land Rover Defender,expedition,Rocky_Mountain,navigation,TomTom,1,532.56,532.56,46-55,dealer,None
TXN-000947,2024-07-02,2024,7,Q3,CUST-00714,Jeep Gladiator,mid,Southwest,recovery,ARB,2,818.09,1636.18,46-55,event,None
TXN-002432,2024-07-02,2024,7,Q3,CUST-00670,RAM 2500,expedition,Southwest,water_systems,National Luna,4,812.13,3248.52,46-55,in_store,None
TXN-002811,2024-07-03,2024,7,Q3,CUST-00931,Jeep Wrangler,entry,Rocky_Mountain,wheels_tires,Falken,1,901.12,901.12,18-25,dealer,None
TXN-002295,2024-07-03,2024,7,Q3,CUST-00272,Toyota Land Cruiser,expedition,Southeast,water_systems,Dometic,1,1127.49,1127.49,18-25,online,None
TXN-001016,2024-07-03,2024,7,Q3,CUST-00584,Toyota Land Cruiser,expedition,Pacific_Northwest,power,Goal Zero,3,2031.05,6093.15,26-35,online,None
TXN-003327,2024-07-03,2024,7,Q3,CUST-00864,Ford Bronco,mid,Rocky_Mountain,power,Battle Born,4,1123.71,4494.84,46-55,dealer,None
TXN-003000,2024-07-03,2024,7,Q3,CUST-00247,Toyota Land Cruiser,expedition,Rocky_Mountain,protection,Fab Fours,2,2200.83,4401.66,18-25,online,None
TXN-002280,2024-07-04,2024,7,Q3,CUST-00436,Jeep Gladiator,mid,Texas_Mexico_Border,power,Victron,1,650.44,650.44,26-35,online,None
TXN-000333,2024-07-04,2024,7,Q3,CUST-00163,Ford Bronco,mid,Southwest,recovery,Smittybilt,1,667.39,667.39,36-45,dealer,None
TXN-002575,2024-07-04,2024,7,Q3,CUST-00452,Ford Bronco,mid,Rocky_Mountain,protection,Frontrunner,1,565.23,565.23,55+,event,None
TXN-000920,2024-07-04,2024,7,Q3,CUST-01058,Jeep Wrangler,entry,Pacific_Northwest,protection,Frontrunner,2,246.43,492.86,26-35,dealer,None
TXN-000833,2024-07-04,2024,7,Q3,CUST-00426,Toyota Tacoma,mid,Rocky_Mountain,shelter,Front Runner,1,1481.88,1481.88,26-35,online,None
TXN-002957,2024-07-05,2024,7,Q3,CUST-00718,Land Rover Defender,expedition,Rocky_Mountain,recovery,Factor 55,1,1441.54,1441.54,46-55,online,None
TXN-002063,2024-07-05,2024,7,Q3,CUST-01112,Toyota 4Runner,expedition,Rocky_Mountain,communication,Iridium,1,781.1,781.1,46-55,in_store,None
TXN-002127,2024-07-05,2024,7,Q3,CUST-00767,Jeep Wrangler,entry,Rocky_Mountain,navigation,Gaia GPS,2,240.69,481.38,55+,dealer,None
TXN-002644,2024-07-05,2024,7,Q3,CUST-00915,Toyota 4Runner,expedition,Rocky_Mountain,navigation,Gaia GPS,1,531.05,531.05,26-35,dealer,None
TXN-003259,2024-07-05,2024,7,Q3,CUST-00109,Toyota Tacoma,mid,Pacific_Northwest,protection,Metalmil,3,1593.6,4780.8,55+,event,None
TXN-003217,2024-07-06,2024,7,Q3,CUST-01058,RAM 2500,expedition,Southeast,water_systems,Dometic,1,585.03,585.03,46-55,online,None
TXN-002902,2024-07-06,2024,7,Q3,CUST-00471,Toyota Tacoma,mid,Texas_Mexico_Border,protection,Fab Fours,4,1684.34,6737.36,26-35,dealer,None
TXN-001579,2024-07-06,2024,7,Q3,CUST-00763,Toyota Tacoma,mid,Rocky_Mountain,water_systems,National Luna,1,306.22,306.22,46-55,in_store,None
TXN-001497,2024-07-07,2024,7,Q3,CUST-00278,Toyota 4Runner,expedition,Texas_Mexico_Border,suspension,Old Man Emu,1,3877.27,3877.27,36-45,event,None
TXN-003458,2024-07-08,2024,7,Q3,CUST-00402,Toyota Tacoma,mid,Pacific_Northwest,wheels_tires,Method Race Wheels,2,2065.72,4131.44,46-55,online,None
TXN-002571,2024-07-08,2024,7,Q3,CUST-00738,Toyota Land Cruiser,expedition,Rocky_Mountain,navigation,Magellan,2,955.98,1911.96,36-45,event,None
TXN-003441,2024-07-08,2024,7,Q3,CUST-01185,Land Rover Defender,expedition,Rocky_Mountain,communication,Iridium,2,865.54,1731.08,26-35,online,None
TXN-000129,2024-07-09,2024,7,Q3,CUST-00641,Chevy Colorado ZR2 Baja,baja_prerunner,Texas_Mexico_Border,protection,Metalmil,3,7413.86,22241.58,46-55,dealer,None
TXN-000332,2024-07-10,2024,7,Q3,CUST-00408,Land Rover Defender,expedition,Rocky_Mountain,navigation,Magellan,3,606.17,1818.51,18-25,in_store,None
TXN-003188,2024-07-10,2024,7,Q3,CUST-00545,Ford Bronco,mid,Pacific_Northwest,navigation,Garmin,3,338.57,1015.71,55+,online,None
TXN-000335,2024-07-11,2024,7,Q3,CUST-00342,Toyota 4Runner,expedition,Pacific_Northwest,recovery,ARB,2,1722.57,3445.14,46-55,in_store,None
TXN-003473,2024-07-11,2024,7,Q3,CUST-01187,Jeep Wrangler,entry,Rocky_Mountain,power,Jackery,2,369.37,738.74,26-35,online,None
TXN-001276,2024-07-11,2024,7,Q3,CUST-00757,Jeep Wrangler,entry,Rocky_Mountain,communication,OnX,2,54.33,108.66,26-35,dealer,None
TXN-002544,2024-07-12,2024,7,Q3,CUST-00519,Jeep Gladiator,mid,Texas_Mexico_Border,recovery,Smittybilt,1,722.25,722.25,36-45,online,None
TXN-000731,2024-07-12,2024,7,Q3,CUST-01120,RAM 1500 TRX,baja_prerunner,Texas_Mexico_Border,water_systems,ARB,1,405.69,405.69,36-45,dealer,None
TXN-001963,2024-07-12,2024,7,Q3,CUST-00620,Toyota Tacoma,mid,Texas_Mexico_Border,shelter,ARB,2,1300.48,2600.96,26-35,online,None
TXN-001240,2024-07-13,2024,7,Q3,CUST-00584,Jeep Gladiator,mid,Rocky_Mountain,water_systems,ARB,1,356.54,356.54,46-55,online,None
TXN-000013,2024-07-13,2024,7,Q3,CUST-00065,Ford F-150 Raptor,baja_prerunner,Southwest,communication,OnX,1,606.49,606.49,46-55,in_store,None
TXN-002042,2024-07-13,2024,7,Q3,CUST-00089,Toyota Land Cruiser,expedition,Rocky_Mountain,shelter,Front Runner,1,1200.9,1200.9,36-45,dealer,None
TXN-001778,2024-07-13,2024,7,Q3,CUST-00378,RAM 2500,expedition,Rocky_Mountain,communication,Uniden,1,754.38,754.38,55+,dealer,None
TXN-000716,2024-07-13,2024,7,Q3,CUST-00337,Jeep Gladiator,mid,Pacific_Northwest,recovery,Warn,1,840.99,840.99,36-45,event,None
TXN-000590,2024-07-14,2024,7,Q3,CUST-00173,RAM 2500,expedition,Texas_Mexico_Border,water_systems,National Luna,3,636.7,1910.1,36-45,in_store,None
TXN-001629,2024-07-14,2024,7,Q3,CUST-00079,Land Rover Defender,expedition,Pacific_Northwest,shelter,ARB,1,3997.38,3997.38,55+,in_store,None
TXN-001197,2024-07-14,2024,7,Q3,CUST-01009,Toyota Tacoma,mid,Rocky_Mountain,water_systems,ARB,2,382.29,764.58,36-45,online,None
TXN-000099,2024-07-14,2024,7,Q3,CUST-00922,Toyota Tacoma,mid,Southwest,lighting,Diode Dynamics,1,532.59,532.59,46-55,dealer,None
TXN-000555,2024-07-15,2024,7,Q3,CUST-00920,Toyota Land Cruiser,expedition,Rocky_Mountain,water_systems,National Luna,2,754.29,1508.58,36-45,online,None
TXN-002637,2024-07-15,2024,7,Q3,CUST-00020,RAM 1500 TRX,baja_prerunner,Southwest,shelter,Tepui,1,1203.61,1203.61,55+,event,None
TXN-001312,2024-07-15,2024,7,Q3,CUST-00121,Toyota Tacoma,mid,Texas_Mexico_Border,protection,Frontrunner,3,1533.29,4599.87,36-45,online,None
TXN-003110,2024-07-15,2024,7,Q3,CUST-00215,Ford Bronco,mid,Southeast,protection,Metalmil,2,523.21,1046.42,36-45,dealer,None
TXN-000566,2024-07-16,2024,7,Q3,CUST-00005,Land Rover Defender,expedition,Rocky_Mountain,power,Jackery,1,2418.69,2418.69,18-25,online,None
TXN-003315,2024-07-16,2024,7,Q3,CUST-01136,Jeep Wrangler,entry,Texas_Mexico_Border,navigation,TomTom,1,119.25,119.25,36-45,dealer,None
TXN-002196,2024-07-16,2024,7,Q3,CUST-00559,Jeep Gladiator,mid,Southeast,wheels_tires,Nitto,4,2072.69,8290.76,18-25,in_store,None
TXN-000343,2024-07-16,2024,7,Q3,CUST-00210,Toyota Land Cruiser,expedition,Rocky_Mountain,communication,Uniden,1,344.67,344.67,36-45,in_store,None
TXN-000412,2024-07-16,2024,7,Q3,CUST-00624,Toyota Land Cruiser,expedition,Southeast,communication,Midland,2,584.94,1169.88,36-45,dealer,None
TXN-003155,2024-07-16,2024,7,Q3,CUST-00786,Toyota Land Cruiser,expedition,Rocky_Mountain,protection,Addictive Desert Designs,2,1996.53,3993.06,26-35,online,None
TXN-000151,2024-07-17,2024,7,Q3,CUST-00007,Toyota 4Runner,expedition,Texas_Mexico_Border,navigation,TomTom,2,646.54,1293.08,18-25,in_store,None
TXN-002117,2024-07-17,2024,7,Q3,CUST-00799,Toyota Land Cruiser,expedition,Southwest,navigation,OnX Offroad,1,558.35,558.35,26-35,event,None
TXN-000931,2024-07-17,2024,7,Q3,CUST-00382,Toyota Land Cruiser,expedition,Southeast,lighting,KC HiLiTES,2,965.94,1931.88,36-45,dealer,None
TXN-002696,2024-07-17,2024,7,Q3,CUST-00346,Toyota 4Runner,expedition,Southeast,recovery,Factor 55,1,1067.82,1067.82,36-45,online,None
TXN-001384,2024-07-18,2024,7,Q3,CUST-00380,Toyota Land Cruiser,expedition,Pacific_Northwest,communication,Garmin,1,741.49,741.49,36-45,in_store,None
TXN-000578,2024-07-18,2024,7,Q3,CUST-01174,Jeep Wrangler,entry,Southeast,lighting,Rigid Industries,1,236.93,236.93,36-45,event,None
TXN-002520,2024-07-18,2024,7,Q3,CUST-00437,Toyota Land Cruiser,expedition,Pacific_Northwest,power,Goal Zero,1,2097.03,2097.03,46-55,in_store,None
TXN-001183,2024-07-18,2024,7,Q3,CUST-00163,Toyota Tundra TRD Pro,baja_prerunner,Texas_Mexico_Border,recovery,ARB,1,2433.72,2433.72,26-35,online,None
TXN-002451,2024-07-18,2024,7,Q3,CUST-00474,Ford Bronco,mid,Southeast,communication,Uniden,2,215.67,431.34,46-55,event,None
TXN-002697,2024-07-18,2024,7,Q3,CUST-00174,Ford Bronco,mid,Pacific_Northwest,power,Victron,1,611.57,611.57,55+,online,None
TXN-001608,2024-07-19,2024,7,Q3,CUST-00467,Jeep Gladiator,mid,Southeast,communication,Uniden,1,458.81,458.81,18-25,dealer,None
TXN-002932,2024-07-19,2024,7,Q3,CUST-01072,Toyota Land Cruiser,expedition,Southeast,water_systems,National Luna,2,542.64,1085.28,36-45,online,None
TXN-000385,2024-07-20,2024,7,Q3,CUST-00787,Ford Bronco,mid,Southwest,lighting,Rigid Industries,1,469.64,469.64,36-45,online,None
TXN-002400,2024-07-20,2024,7,Q3,CUST-00521,Jeep Gladiator,mid,Southeast,wheels_tires,Falken,4,2024.58,8098.32,26-35,in_store,None
TXN-002713,2024-07-20,2024,7,Q3,CUST-00018,Jeep Gladiator,mid,Rocky_Mountain,recovery,Factor 55,1,780.23,780.23,18-25,in_store,None
TXN-000075,2024-07-20,2024,7,Q3,CUST-00052,Jeep Gladiator,mid,Rocky_Mountain,water_systems,LifeStraw,2,479.1,958.2,26-35,in_store,None
TXN-001044,2024-07-20,2024,7,Q3,CUST-00444,Jeep Wrangler,entry,Pacific_Northwest,water_systems,LifeStraw,1,96.47,96.47,46-55,dealer,None
